Quote,Author,Source URL
"
It is by going down into the abyss that we recover the treasures of life. Where you stumble, there lies your treasure.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
I don't believe people are looking for the meaning of life as much as they are looking for the experience of being alive.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Love is a friendship set to music.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Your life is the fruit of your own doing. You have no one to blame but yourself.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
A hero is someone who has given his or her life to something bigger than oneself.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Myths are public dreams, dreams are private myths.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Life is without meaning. You bring the meaning to it. The meaning of life is whatever you ascribe it to be. Being alive is the meaning.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
The big question is whether you are going to be able to say a hearty yes to your adventure.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Your sacred space is where you can find yourself again and again.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Computers are like Old Testament gods; lots of rules and no mercy.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
The goal of life is to make your heartbeat match the beat of the universe, to match your nature with Nature.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Opportunities to find deeper powers within ourselves come when life seems most challenging.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
When you make the sacrifice in marriage, you're sacrificing not to each other but to unity in a relationship.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
God is a metaphor for that which transcends all levels of intellectual thought. It's as simple as that.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
When we quit thinking primarily about ourselves and our own self-preservation, we undergo a truly heroic transformation of consciousness.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
When people get married because they think it's a long-time love affair, they'll be divorced very soon, because all love affairs end in disappointment. But marriage is a recognition of a spiritual identity.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Every religion is true one way or another. It is true when understood metaphorically. But when it gets stuck in its own metaphors, interpreting them as facts, then you are in trouble.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
We're so engaged in doing things to achieve purposes of outer value that we forget the inner value, the rapture that is associated with being alive, is what it is all about.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
I don't have to have faith, I have experience.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
I think the person who takes a job in order to live - that is to say, for the money - has turned himself into a slave.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
What each must seek in his life never was on land or sea. It is something out of his own unique potentiality for experience, something that never has been and never could have been experienced by anyone else.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
One way or another, we all have to find what best fosters the flowering of our humanity in this contemporary life, and dedicate ourselves to that.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Is the system going to flatten you out and deny you your humanity, or are you going to be able to make use of the system to the attainment of human purposes?

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
I trust no one, not even myself.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
It is enough that the people know there was an election. The people who cast the votes decide nothing. The people who count the votes decide everything.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Death is the solution to all problems. No man - no problem.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
The people who cast the votes don't decide an election, the people who count the votes do.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Ideas are more powerful than guns. We would not let our enemies have guns, why should we let them have ideas.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Education is a weapon whose effects depend on who holds it in his hands and at whom it is aimed.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
The death of one man is a tragedy. The death of millions is a statistic.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
When we hang the capitalists they will sell us the rope we use.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
One death is a tragedy; one million is a statistic.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Gratitude is a sickness suffered by dogs.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Mankind is divided into rich and poor, into property owners and exploited; and to abstract oneself from this fundamental division; and from the antagonism between poor and rich means abstracting oneself from fundamental facts.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
In the Soviet army it takes more courage to retreat than advance.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
We don't let them have ideas. Why would we let them have guns?

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
I believe in one thing only, the power of human will.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
You cannot make a revolution with silk gloves.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
A sincere diplomat is like dry water or wooden iron.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Gaiety is the most outstanding feature of the Soviet Union.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
If the opposition disarms, well and good. If it refuses to disarm, we shall disarm it ourselves.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
The only real power comes out of a long rifle.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
The Pope? How many divisions has he got?

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
History shows that there are no invincible armies.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Print is the sharpest and the strongest weapon of our party.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
The writer is the engineer of the human soul.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
Everyone imposes his own system as far as his army can reach.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
If any foreign minister begins to defend to the death a 'peace conference', you can be sure his government has already placed its orders for new battleships and airplanes.

",Joseph Stalin,https://www.brainyquote.com/authors/joseph-stalin-quotes
"
If you have the opportunity to play this game of life you need to appreciate every moment. A lot of people don't appreciate the moment until it's passed.

",Kanye West,https://www.brainyquote.com/authors/kanye-west-quotes
"
Nothing in life is promised except death.

",Kanye West,https://www.brainyquote.com/authors/kanye-west-quotes
"
I feel like I'm too busy writing history to read it.

",Kanye West,https://www.brainyquote.com/authors/kanye-west-quotes
